id,lat,lon,rating,country,wait,name,comment,datetime,reviewed,banned,ip,dest_lat,dest_lon,signal,datetime_ride,gender,age,driver_country,driver_gender,vehicle
80269993235151837641,,,,,,Prino,,2024-09-28 13:44:04.134526,1,0,,,,,,male,,,,car
73757104904432682749,54.3589914,23.1822141,,LT,0:37,Prino,,2024-09-28 13:44:04.134526,1,0,,52.3015858,13.0213019,ask,2015-07-28 14:25:00.000000,male,55.0,LV,female,car
99575291700795542551,52.2520523,12.3086909,,D,0:30,Prino,,2024-09-28 13:44:04.134526,1,0,,9.9954637,52.3886797,ask,2015-07-29 9:34:00.000000,male,55.0,D,,van
66765877010092502680,51.6324768,7.8767173,,D,0:08,Prino,,2024-09-28 13:44:04.134526,1,0,,50.8457302,4.3689113,ask,2015-07-29 13:29:00.000000,male,55.0,EST,mixed,car
26996373753903790814,21.2936343,52.4581822,,PL,1:03,Prino,,2024-09-28 13:44:04.134526,1,0,,54.3567426,23.181398,ask,2015-08-06 21:17:00.000000,male,55.0,LT,mixed,car
84557581038586569426,54.9338592,23.9654738,,LT,,Prino,,2024-09-28 13:44:04.134526,1,0,,54.6824775,25.2707212,ask,2015-08-07 6:35:00.000000,male,55.0,LT,female,car
53086215802381634348,54.6684075,25.1126019,,LT,,Prino,,2024-09-28 13:44:04.134526,1,0,,54.7750108,24.810397,thumb,2015-08-26 9:05:00.000000,male,55.0,LT,male,car
76292643815804299635,54.7750108,24.810397,,LT,0:15,Prino,,2024-09-28 13:44:04.134526,1,0,,54.816489,24.4364733,ask,2015-08-26 9:35:00.000000,male,55.0,LT,male,car
21185360869845213077,54.816489,24.4364733,,LT,0:02,Prino,,2024-09-28 13:44:04.134526,1,0,,54.9349774,23.9662069,ask,2015-08-26 9:50:00.000000,male,55.0,LT,female,car
37691731150097429641,20.6862084,52.155226,,PL,0:22,Prino,,2024-09-28 13:44:04.134526,1,0,,14.6509124,52.3257086,ask,2015-08-26 15:49:00.000000,male,55.0,PL,female,car
12411584496952947196,14.6509124,52.3257086,,PL,0:24,Prino,,2024-09-28 13:44:04.134526,1,0,,5.6663864,51.4240925,ask,2015-08-26 19:29:00.000000,male,55.0,PL,,van
21990735876817642442,51.1876375,3.1069275,,B,0:23,Prino,,2024-09-28 13:44:04.134526,1,0,,2.9452765,51.2401858,ask,2015-08-27 12:17:00.000000,male,55.0,B,female,car
66617004650369269480,51.1852253,3.1062287,,B,0:34,Prino,,2024-09-28 13:44:04.134526,1,0,,50.928651,6.7762458,ask,2015-08-31 12:56:00.000000,male,55.0,CZ,male,car
80094334224430143640,50.928651,6.7762458,,D,2:26,Prino,,2024-09-28 13:44:04.134526,1,0,,52.4217574,9.5644649,ask,2015-08-31 17:38:00.000000,male,55.0,RUS,,van
89404454601441121288,52.3026771,13.0135554,,D,0:55,Prino,,2024-09-28 13:44:04.134526,1,0,,54.3567426,23.181398,ask,2015-08-31 23:22:00.000000,male,55.0,LV,male,car
21381935597609573175,54.3567426,23.181398,,LT,0:09,Prino,,2024-09-28 13:44:04.134526,1,0,,54.9367623,23.89831,ask,2015-09-01 9:10:00.000000,male,55.0,LT,male,car
74987257488815532916,54.9363623,23.8985331,,LT,0:17,Prino,,2024-09-28 13:44:04.134526,1,0,,54.6705881,25.2262189,thumb,2015-09-01 10:31:00.000000,male,55.0,LT,male,car
49968751702498458041,54.9354779,23.8704878,,LT,1:56,Prino,,2024-09-28 13:44:04.134526,1,0,,52.3080169,21.0822141,ask,2015-09-06 10:21:00.000000,male,55.0,LV,mixed,car
34162072557939979164,52.3080169,21.0822141,,PL,0:35,Prino,,2024-09-28 13:44:04.134526,1,0,,19.1797295,51.9447675,ask,2015-09-06 15:26:00.000000,male,55.0,PL,male,car
25452332388378938210,19.1797295,51.9447675,,PL,0:40,Prino,,2024-09-28 13:44:04.134526,1,0,,17.0914004,52.3297303,ask,2015-09-06 17:17:00.000000,male,55.0,PL,male,car
97490099858660548590,52.3879612,9.9989039,,D,0:37,Prino,,2024-09-28 13:44:04.134526,1,0,,51.8665311,8.3718469,ask,2015-09-07 1:22:00.000000,male,55.0,PL,,van
11098968961390943079,51.8665311,8.3718469,,D,,Prino,,2024-09-28 13:44:04.134526,1,0,,51.6324679,7.8766928,ask,2015-09-07 7:20:00.000000,male,55.0,D,male,car
97814427405838695685,51.1588154,7.2283985,,D,0:23,Prino,,2024-09-28 13:44:04.134526,1,0,,6.2138656,50.8178899,ask,2015-09-07 9:11:00.000000,male,55.0,D,male,car
11353307234991919276,6.2138656,50.8178899,,D,0:15,Prino,,2024-09-28 13:44:04.134526,1,0,,51.1871687,3.1072231,ask,2015-09-07 10:51:00.000000,male,55.0,PL,male,car
26557756082070932062,51.2157687,4.4470812,,B,,Prino,,2024-09-28 13:44:04.134526,1,0,,51.2078498,4.5481629,thumb,2015-09-09 12:18:00.000000,male,55.0,B,female,car
38169615766717403956,51.2078498,4.5481629,,B,0:10,Prino,,2024-09-28 13:44:04.134526,1,0,,13.0154171,52.3024806,ask,2015-09-09 12:33:00.000000,male,55.0,PL,female,car
31405862672160925697,13.0154171,52.3024806,,D,0:19,Prino,,2024-09-28 13:44:04.134526,1,0,,17.0930134,52.3274357,ask,2015-09-09 22:54:00.000000,male,55.0,PL,male,car
35061650131820524002,17.0930134,52.3274357,,PL,0:58,Prino,,2024-09-28 13:44:04.134526,1,0,,52.1543803,20.6854122,ask,2015-09-10 2:21:00.000000,male,55.0,PL,female,car
67117316555923283634,52.1543803,20.6854122,,PL,,Prino,,2024-09-28 13:44:04.134526,1,0,,54.9342766,23.966047,ask,2015-09-10 8:15:00.000000,male,55.0,LT,male,car
88048022035426136467,54.9342766,23.966047,,LT,0:31,Prino,,2024-09-28 13:44:04.134526,1,0,,54.6951385,25.278593,ask,2015-09-10 16:19:00.000000,male,55.0,LT,mixed,car
65223429612008467704,51.033509,3.6375684,,B,0:15,Prino,,2024-09-28 13:44:04.134526,1,0,,50.0965452,8.3515463,ask,2015-10-26 11:52:00.000000,male,55.0,D,male,car
90684204061309254151,50.0965452,8.3515463,,D,1:07,Prino,,2024-09-28 13:44:04.134526,1,0,,48.1249606,11.7579989,ask,2015-10-26 16:54:00.000000,male,55.0,D,,van
30817988591421601643,49.3560378,11.2042916,,D,0:45,Prino,,2024-09-28 13:44:04.134526,1,0,,50.2869341,10.980454,ask,2015-10-27 9:22:00.000000,male,55.0,D,male,car
13329680689222857136,50.2871049,10.9773336,,D,3:59,Prino,,2024-09-28 13:44:04.134526,1,0,,50.4354529,10.8850568,thumb,2015-10-27 15:28:00.000000,male,55.0,D,male,car
35107407239292913286,50.435454,10.8851724,,D,0:51,Prino,,2024-09-28 13:44:04.134526,1,0,,50.6388865,10.6953728,thumb,2015-10-27 16:29:00.000000,male,55.0,D,male,car
93365822774608889633,50.6417,10.6904732,,D,0:25,Prino,,2024-09-28 13:44:04.134526,1,0,,50.9718399,10.9759134,thumb,2015-10-27 17:10:00.000000,male,55.0,D,female,car
31724544412162510672,50.9718399,10.9759134,,D,0:19,Prino,,2024-09-28 13:44:04.134526,1,0,,50.8878876,10.9347295,thumb,2015-10-27 18:20:00.000000,male,55.0,D,female,car
81067171600316430947,50.8945023,10.9289461,,D,,Prino,,2024-09-28 13:44:04.134526,1,0,,10.7256175,50.8977585,thumb,2015-10-28 9:21:00.000000,male,55.0,D,,van
31762728354835203355,50.8997333,10.7288244,,D,0:58,Prino,,2024-09-28 13:44:04.134526,1,0,,50.9483814,11.1931307,ask,2015-10-28 11:17:00.000000,male,55.0,D,male,car
68977653534740804535,50.9483814,11.1931307,,D,0:21,Prino,,2024-09-28 13:44:04.134526,1,0,,11.8504338,50.8706849,ask,2015-10-28 11:54:00.000000,male,55.0,NL,,van
61956445352934769038,11.8504338,50.8706849,,D,1:19,Prino,,2024-09-28 13:44:04.134526,1,0,,52.1309635,12.7519459,ask,2015-10-28 13:41:00.000000,male,55.0,D,male,car
50557233303929571508,51.6324061,7.8765226,,D,0:34,Prino,,2024-09-28 13:44:04.134526,1,0,,51.209674,4.5475165,ask,2015-10-28 21:47:00.000000,male,55.0,PL,male,car
50154455996354071728,51.1848974,4.2890292,,B,,Prino,,2024-09-28 13:44:04.134526,1,0,,51.3008934,3.0770188,ask,2015-10-29 6:36:00.000000,male,55.0,B,female,car
42998306832219551165,50.6546541,5.7085723,,B,1:26,Prino,,2024-09-28 13:44:04.134526,1,0,,8.1144338,52.5388966,ask,2015-11-16 14:36:00.000000,male,55.0,B,male,car
41341535041449219463,8.1144338,52.5388966,,D,0:40,Prino,,2024-09-28 13:44:04.134526,1,0,,9.5341911,53.2991079,ask,2015-11-16 19:04:00.000000,male,55.0,NL,mixed,car
50246861787991184300,9.5341911,53.2991079,,D,0:22,Prino,,2024-09-28 13:44:04.134526,1,0,,55.6311297,12.657248,ask,2015-11-16 20:31:00.000000,male,55.0,DK,mixed,car
96305164878300712268,55.6311297,12.657248,,DK,,Prino,,2024-09-28 13:44:04.134526,1,0,,55.5555054,12.9544287,thumb,2015-11-17 6:45:00.000000,male,55.0,DK,male,car
56196849738205400551,55.5555054,12.9544287,,S,0:42,Prino,,2024-09-28 13:44:04.134526,1,0,,56.0425979,12.6967905,ask,2015-11-17 8:03:00.000000,male,55.0,S,male,car
72661226494958848277,56.0297365,12.6001376,,DK,1:25,Prino,,2024-09-28 13:44:04.134526,1,0,,55.7095108,12.4645764,thumb,2015-11-17 10:18:00.000000,male,55.0,IRQ,,van
42025138824848631513,55.6025256,12.3017405,,DK,0:04,Prino,,2024-09-28 13:44:04.134526,1,0,,55.5615955,12.230428,thumb,2015-11-17 12:25:00.000000,male,55.0,DK,male,car
33028377116181321985,55.5615955,12.230428,,DK,0:48,Prino,,2024-09-28 13:44:04.134526,1,0,,55.394392,10.1901271,ask,2015-11-17 13:17:00.000000,male,55.0,DK,male,car
60560051064229492807,10.190978,55.394395,,DK,0:41,Prino,,2024-09-28 13:44:04.134526,1,0,,50.654825,5.7111964,ask,2015-11-17 15:18:00.000000,male,55.0,DK,male,car
62379431546831631866,50.8539788,4.6575586,,B,0:59,Prino,,2024-09-28 13:44:04.134526,1,0,,50.8351501,4.4278432,ask,2015-11-18 9:50:00.000000,male,55.0,WAN,male,car
71681495387841121524,50.8711944,4.2872854,,B,0:05,Prino,,2024-09-28 13:44:04.134526,1,0,,50.9299912,4.0178114,thumb,2015-11-18 12:23:00.000000,male,55.0,B,,van
71463621125035848884,50.9299912,4.0178114,,B,0:08,Prino,,2024-09-28 13:44:04.134526,1,0,,50.9707664,3.8427463,thumb,2015-11-18 12:42:00.000000,male,55.0,B,male,car
12421431030601201145,51.0349412,3.639565,,B,0:14,Prino,,2024-09-28 13:44:04.134526,1,0,,51.3278202,3.1846343,ask,2015-11-18 14:08:00.000000,male,55.0,B,male,car
19306099245325821530,51.2976632,12.4350893,,D,0:10,Prino,,2024-09-28 13:44:04.134526,1,0,,51.261361,12.7046802,thumb,2015-11-30 22:20:00.000000,male,55.0,D,male,car
46298010975016345296,51.261361,12.7046802,,D,0:16,Prino,,2024-09-28 13:44:04.134526,1,0,,51.038648,13.6147253,ask,2015-11-30 22:50:00.000000,male,55.0,D,male,car
88714351865294717755,51.0998955,13.7359331,,D,,Prino,,2024-09-28 13:44:04.134526,1,0,,52.3182902,13.4988473,thumb,2015-12-02 8:20:00.000000,male,55.0,D,mixed,car
39095785802237152537,51.3962306,6.1612536,,NL,0:29,Prino,,2024-09-28 13:44:04.134526,1,0,,51.2146275,2.9208214,ask,2015-12-02 20:05:00.000000,male,55.0,GB,,van
92577155724915904092,54.935493,23.870514,,LT,0:05,Prino,,2024-09-28 13:44:04.134526,1,0,,14.6509124,52.3257086,ask,2016-01-03 9:00:00.000000,male,56.0,EST,male,car
22715233728349385311,51.1872575,3.1061401,,B,0:09,Prino,,2024-09-28 13:44:04.134526,1,0,,51.2210984,2.939343,ask,2016-01-04 6:00:00.000000,male,56.0,B,male,truck
96687230815174015356,51.1834282,4.2895562,,B,0:28,Prino,,2024-09-28 13:44:04.134526,1,0,,51.5402236,6.8851502,ask,2016-01-07 15:09:00.000000,male,56.0,D,,van
89097499167152542679,52.386747,16.4749293,,PL,,Prino,,2024-09-28 13:44:04.134526,1,0,,51.9812182,20.5275193,ask,2016-01-08 8:02:00.000000,male,56.0,PL,male,car
45744565262957236339,52.1153041,20.6233874,,PL,0:07,Prino,,2024-09-28 13:44:04.134526,1,0,,52.1115729,20.4626503,thumb,2016-01-08 11:57:00.000000,male,56.0,PL,male,car
60991698613574612989,52.1092724,20.4597802,,PL,0:14,Prino,,2024-09-28 13:44:04.134526,1,0,,52.8235049,21.8866081,ask,2016-01-08 12:30:00.000000,male,56.0,PL,male,car
83664626280085880892,53.649608,22.4662164,,PL,0:13,Prino,,2024-09-28 13:44:04.134526,1,0,,53.8469072,23.0010724,thumb,2016-01-08 17:08:00.000000,male,56.0,PL,mixed,car
48106977613283579558,53.8468849,22.9999539,,PL,0:18,Prino,,2024-09-28 13:44:04.134526,1,0,,23.2946136,53.9822279,thumb,2016-01-08 17:54:00.000000,male,56.0,PL,mixed,car
44358300471730502287,53.9802865,23.2928156,,PL,0:18,Prino,,2024-09-28 13:44:04.134526,1,0,,54.0378847,23.3570822,thumb,2016-01-08 18:28:00.000000,male,56.0,PL,mixed,car
78677282443706673275,54.0378847,23.3570822,,PL,0:09,Prino,,2024-09-28 13:44:04.134526,1,0,,54.934143,23.9654976,thumb,2016-01-08 18:42:00.000000,male,56.0,LT,male,car
59232851251621516078,54.934143,23.9654976,,LT,0:10,Prino,,2024-09-28 13:44:04.134526,1,0,,54.7002228,25.2232318,ask,2016-01-08 21:18:00.000000,male,56.0,LT,mixed,car
67661352206029825059,51.18321,4.2879916,,B,2:30,Prino,,2024-09-28 13:44:04.134526,1,0,,52.9142086,8.4244309,ask,2016-02-08 14:47:00.000000,male,56.0,GB,male,car
75538017650738131791,52.9142086,8.4244309,,D,0:23,Prino,,2024-09-28 13:44:04.134526,1,0,,53.2986922,9.5319303,ask,2016-02-08 18:29:00.000000,male,56.0,PL,,van
77256243544513870516,53.2986922,9.5319303,,D,1:38,Prino,,2024-09-28 13:44:04.134526,1,0,,53.4795271,10.0196403,ask,2016-02-08 20:52:00.000000,male,56.0,TR,male,car
28268735304332384326,53.4847246,10.0255931,,D,0:35,Prino,,2024-09-28 13:44:04.134526,1,0,,53.1113491,9.9837225,ask,2016-02-08 21:57:00.000000,male,56.0,D,male,car
61718712200290608458,53.1113491,9.9837225,,D,0:08,Prino,,2024-09-28 13:44:04.134526,1,0,,52.4218193,9.5579783,ask,2016-02-08 22:27:00.000000,male,56.0,D,male,car
20433147415988464128,52.1845122,11.4503059,,D,0:40,Prino,,2024-09-28 13:44:04.134526,1,0,,52.3029216,13.0138577,ask,2016-02-09 8:04:00.000000,male,56.0,D,male,car
48214168630503925925,52.388287,9.997077,,D,0:29,Prino,,2024-09-28 13:44:04.134526,1,0,,51.5705477,7.102277,ask,2016-02-09 13:03:00.000000,male,56.0,D,male,car
59891120290348141483,51.5705477,7.102277,,D,2:16,Prino,,2024-09-28 13:44:04.134526,1,0,,6.161227,51.3962264,ask,2016-02-09 17:23:00.000000,male,56.0,NL,mixed,car
51416143581630047560,51.1878411,3.1067308,,B,0:10,Prino,,2024-09-28 13:44:04.134526,1,0,,51.2152104,2.926509,ask,2016-02-09 20:55:00.000000,male,56.0,B,male,car
15298457591033088481,50.880152,4.251626,,B,0:23,Prino,,2024-09-28 13:44:04.134526,1,0,,50.8348417,4.3533377,ask,2016-02-23 9:52:00.000000,male,56.0,MD,male,car
30704230557438482729,50.817993,4.404601,,B,0:30,Prino,,2024-09-28 13:44:04.134526,1,0,,50.600025,4.790266,thumb,2016-02-23 11:12:00.000000,male,56.0,B,,van
73634162938004690324,50.6000031,4.7899918,,B,0:19,Prino,,2024-09-28 13:44:04.134526,1,0,,49.6052882,6.0792318,ask,2016-02-23 12:01:00.000000,male,56.0,NL,male,car
63025594465555930849,50.719261,4.583492,,B,1:23,Prino,,2024-09-28 13:44:04.134526,1,0,,50.8123989,4.427375,ask,2016-02-23 20:09:00.000000,male,56.0,GR,male,car
44193460175391504703,51.03417,3.6380583,,B,0:20,Prino,,2024-09-28 13:44:04.134526,1,0,,50.9286444,6.7761393,ask,2016-02-27 9:32:00.000000,male,56.0,AL,male,car
71914659741060392313,50.9289994,6.7750757,,D,2:58,Prino,,2024-09-28 13:44:04.134526,1,0,,51.2099287,4.5461595,ask,2016-02-27 14:57:00.000000,male,56.0,B,male,car
55848918221848349010,51.2099287,4.5461595,,B,0:42,Prino,,2024-09-28 13:44:04.134526,1,0,,51.025446,3.7283334,ask,2016-02-27 16:49:00.000000,male,56.0,B,male,car
33882854330751938664,51.023483,3.7320536,,B,0:30,Prino,,2024-09-28 13:44:04.134526,1,0,,51.0347957,3.6395836,thumb,2016-02-27 18:10:00.000000,male,56.0,B,female,car
74129128276574495779,51.03475,3.6396366,,B,0:46,Prino,,2024-09-28 13:44:04.134526,1,0,,51.2150051,2.9296284,ask,2016-02-27 19:01:00.000000,male,56.0,B,male,car
96808670760391137993,4.2500012,50.8719066,,B,0:08,Prino,,2024-09-28 13:44:04.134526,1,0,,50.8509924,4.440446,ask,2016-02-29 10:04:00.000000,male,56.0,IR,female,car
35491436484799770210,50.600025,4.790266,,B,0:31,Prino,,2024-09-28 13:44:04.134526,1,0,,49.6361209,5.973685,ask,2016-02-29 12:58:00.000000,male,56.0,I,male,car
42115029285371808366,49.6360814,5.9717186,,L,0:15,Prino,,2024-09-28 13:44:04.134526,1,0,,50.6198344,3.3393924,ask,2016-02-29 14:47:00.000000,male,56.0,NL,male,car
45592512095089727146,50.6198344,3.3393924,,B,0:40,Prino,,2024-09-28 13:44:04.134526,1,0,,50.81527,3.2048107,ask,2016-02-29 17:48:00.000000,male,56.0,B,male,car
68639610970062063342,50.8150536,3.2052414,,B,0:19,Prino,,2024-09-28 13:44:04.134526,1,0,,51.1089449,3.1866318,thumb,2016-02-29 18:21:00.000000,male,56.0,B,male,car
78679056717412700940,51.1100339,3.1860989,,B,0:10,Prino,,2024-09-28 13:44:04.134526,1,0,,51.1956665,3.2169203,thumb,2016-02-29 18:46:00.000000,male,56.0,B,mixed,car
38567199072558702461,54.3595123,23.1824761,,LT,1:48,Prino,,2024-09-28 13:44:04.134526,1,0,,52.8218033,21.8875397,ask,2016-03-29 14:52:00.000000,male,56.0,LT,,van
10570645338819394037,52.8218033,21.8875397,,PL,0:15,Prino,,2024-09-28 13:44:04.134526,1,0,,52.3078769,21.0821114,thumb,2016-03-29 18:10:00.000000,male,56.0,PL,male,car
53671311124989331794,52.3078769,21.0821114,,PL,0:14,Prino,,2024-09-28 13:44:04.134526,1,0,,52.0293998,20.0041288,ask,2016-03-29 19:57:00.000000,male,56.0,PL,mixed,car
51088597079908335517,52.0293998,20.0041288,,PL,0:31,Prino,,2024-09-28 13:44:04.134526,1,0,,52.3111825,17.1504952,ask,2016-03-29 21:09:00.000000,male,56.0,PL,male,car
51361477893531927899,52.3111825,17.1504952,,PL,0:00,Prino,,2024-09-28 13:44:04.134526,1,0,,3.921109,51.071854,ask,2016-03-29 22:45:00.000000,male,56.0,PL,,bus
53383674650888342348,51.1878234,3.106733,,B,0:30,Prino,,2024-09-28 13:44:04.134526,1,0,,51.2279113,2.9246788,ask,2016-03-30 12:11:00.000000,male,56.0,B,male,car
36125318322304406678,51.183407,4.2894435,,B,0:48,Prino,,2024-09-28 13:44:04.134526,1,0,,52.1132098,5.1748346,ask,2016-04-01 12:46:00.000000,male,56.0,NL,,van
59081554943638518240,52.1631911,5.5333726,,NL,1:17,Prino,,2024-09-28 13:44:04.134526,1,0,,6.8524958,52.2813149,ask,2016-04-04 12:35:00.000000,male,56.0,NL,,van
54877646758299235800,52.2606224,7.8472883,,D,0:31,Prino,,2024-09-28 13:44:04.134526,1,0,,52.2497312,12.3069015,ask,2016-04-04 17:49:00.000000,male,56.0,NL,female,car
72781036537718850370,51.4690738,7.5963282,,D,0:25,Prino,,2024-09-28 13:44:04.134526,1,0,,7.93509,50.88029,ask,2016-04-05 13:50:00.000000,male,56.0,NL,,van
18038993277614546973,7.93509,50.88029,,D,0:34,Prino,,2024-09-28 13:44:04.134526,1,0,,50.3554308,8.6929512,ask,2016-04-05 15:05:00.000000,male,56.0,CH,male,car
99891812983771109014,50.3556997,8.6943477,,D,0:07,Prino,,2024-09-28 13:44:04.134526,1,0,,51.4330493,11.4224936,ask,2016-04-05 16:14:00.000000,male,56.0,D,male,car
98732795254662775109,51.4330493,11.4224936,,D,0:30,Prino,,2024-09-28 13:44:04.134526,1,0,,12.1383669,51.2901201,ask,2016-04-05 19:26:00.000000,male,56.0,D,female,car
87910540823534301514,12.1383669,51.2901201,,D,2:10,Prino,,2024-09-28 13:44:04.134526,1,0,,54.3566977,23.181612,ask,2016-04-05 22:05:00.000000,male,56.0,LT,,van
82088765966906976966,54.937242,23.9002718,,LT,0:25,Prino,,2024-09-28 13:44:04.134526,1,0,,54.6899096,25.2188945,thumb,2016-04-06 17:21:00.000000,male,56.0,LT,male,car
18201876935574498958,51.0622921,13.5742377,,D,,Prino,,2024-09-28 13:44:04.134526,1,0,,49.356755,11.2015273,ask,2016-04-23 10:09:00.000000,male,56.0,H,male,car
15001489738643737246,49.7803375,10.2458137,,D,0:18,Prino,,2024-09-28 13:44:04.134526,1,0,,50.0552701,8.9101358,ask,2016-04-23 18:11:00.000000,male,56.0,ZA,male,car
79381398470402945886,50.0552701,8.9101358,,D,0:13,Prino,,2024-09-28 13:44:04.134526,1,0,,50.0958119,8.3533777,ask,2016-04-23 19:24:00.000000,male,56.0,NL,male,car
85782836875388538261,50.0964891,8.3515316,,D,0:16,Prino,,2024-09-28 13:44:04.134526,1,0,,49.8138643,8.5788308,ask,2016-04-23 20:30:00.000000,male,56.0,USA,male,car
74707454104349851850,49.8106382,8.5773614,,D,0:14,Prino,,2024-09-28 13:44:04.134526,1,0,,49.8606844,8.6378171,ask,2016-04-23 23:42:00.000000,male,56.0,CHN,male,car
92087281453529477124,8.62457,49.81931,,D,,Prino,,2024-09-28 13:44:04.134526,1,0,,51.4672469,7.5954016,thumb,2016-04-27 12:58:00.000000,male,56.0,D,male,car
92734296094751806701,6.1616118,51.3960978,,NL,0:50,Prino,,2024-09-28 13:44:04.134526,1,0,,3.921109,51.071854,ask,2016-04-27 19:02:00.000000,male,56.0,B,male,car
48533289724692491195,3.921109,51.071854,,B,1:02,Prino,,2024-09-28 13:44:04.134526,1,0,,51.0365923,3.7121798,ask,2016-04-27 21:28:00.000000,male,56.0,B,male,car
53138147584229309624,50.8796622,4.2529121,,B,1:01,Prino,,2024-09-28 13:44:04.134526,1,0,,50.7531005,4.951275,invited,2016-04-29 9:54:00.000000,male,56.0,B,male,car
82175925418752262047,50.7531005,4.951275,,B,0:03,Prino,,2024-09-28 13:44:04.134526,1,0,,50.7060344,5.2499533,ask,2016-04-29 10:29:00.000000,male,56.0,B,male,car
79397745059609550634,50.8169109,6.215547,,D,3:04,Prino,,2024-09-28 13:44:04.134526,1,0,,50.4414289,7.2247208,ask,2016-04-29 14:44:00.000000,male,56.0,NL,male,car
35000366001595930298,50.4414289,7.2247208,,D,0:38,Prino,,2024-09-28 13:44:04.134526,1,0,,49.3206055,8.5682281,ask,2016-04-29 16:46:00.000000,male,56.0,D,male,car
85843348043450783701,49.3206055,8.5682281,,D,0:28,Prino,,2024-09-28 13:44:04.134526,1,0,,49.2424905,8.8778789,ask,2016-04-29 18:56:00.000000,male,56.0,D,female,car
18743422860510907195,49.2424905,8.8778789,,D,1:12,Prino,,2024-09-28 13:44:04.134526,1,0,,9.6381,49.20567,ask,2016-04-29 20:21:00.000000,male,56.0,D,male,car
83189297230616537624,9.6381,49.20567,,D,0:16,Prino,,2024-09-28 13:44:04.134526,1,0,,49.3559062,11.2042877,ask,2016-04-29 21:07:00.000000,male,56.0,H,male,car
38432988927509240781,49.3559062,11.2042877,,D,0:27,Prino,,2024-09-28 13:44:04.134526,1,0,,51.0611011,13.5702033,ask,2016-04-29 22:58:00.000000,male,56.0,RUS,male,car
22117667861481152954,54.7424557,25.2231793,,LT,,Prino,,2024-09-28 13:44:04.134526,1,0,,55.2692759,24.8116265,thumb,2016-05-10 8:31:00.000000,male,56.0,LT,,bus
80772709575377407221,55.2704596,24.8109913,,LT,0:39,Prino,,2024-09-28 13:44:04.134526,1,0,,55.6624581,24.3685118,thumb,2016-05-10 10:16:00.000000,male,56.0,LT,,van
20036051256802311264,24.348305,55.670244,,LT,0:09,Prino,,2024-09-28 13:44:04.134526,1,0,,56.9425948,24.3824793,ask,2016-05-10 11:35:00.000000,male,56.0,PL,male,car
93220591464138178074,57.0896038,24.3138903,,LV,0:23,Prino,,2024-09-28 13:44:04.134526,1,0,,57.1731324,24.342728,ask,2016-05-10 15:18:00.000000,male,56.0,LV,female,car
89208754015356439394,56.9220325,24.1087634,,LV,0:31,Prino,,2024-09-28 13:44:04.134526,1,0,,56.8098393,24.2459942,thumb,2016-05-10 20:50:00.000000,male,56.0,LV,male,car
96206458370160217889,56.8098393,24.2459942,,LV,0:31,Prino,,2024-09-28 13:44:04.134526,1,0,,56.6051687,24.2085651,thumb,2016-05-10 21:32:00.000000,male,56.0,LV,male,car
75199101902120084858,56.6051687,24.2085651,,LV,0:13,Prino,,2024-09-28 13:44:04.134526,1,0,,55.8030786,24.3670214,thumb,2016-05-10 22:22:00.000000,male,56.0,LT,,bus
24460236291425470258,55.8104328,24.3687528,,LT,,Prino,,2024-09-28 13:44:04.134526,1,0,,54.7274903,25.1807357,ask,2016-05-11 0:06:00.000000,male,56.0,LT,mixed,car
73735475641160776562,54.7274903,25.1807357,,LT,0:00,Prino,,2024-09-28 13:44:04.134526,1,0,,54.7397283,25.2755795,thumb,2016-05-11 1:28:00.000000,male,56.0,LT,,van
28464239843757841960,54.9355351,23.870586,,LT,0:02,Prino,,2024-09-28 13:44:04.134526,1,0,,53.1480432,22.0470413,ask,2016-05-25 8:10:00.000000,male,56.0,PL,male,car
93226458388220307999,52.3648763,21.1393674,,PL,0:05,Prino,,2024-09-28 13:44:04.134526,1,0,,52.3081552,21.0927242,thumb,2016-05-25 13:57:00.000000,male,56.0,PL,male,car
12773258612219106580,19.7063441,51.8998538,,PL,0:42,Prino,,2024-09-28 13:44:04.134526,1,0,,52.3781022,16.8746507,ask,2016-05-25 19:59:00.000000,male,56.0,PL,male,car
15768414089971138804,52.3747766,16.8694084,,PL,0:10,Prino,,2024-09-28 13:44:04.134526,1,0,,52.3545075,16.8402322,ask,2016-05-25 21:40:00.000000,male,56.0,PL,mixed,car
52823814957817356613,14.6509124,52.3257086,,PL,,Prino,,2024-09-28 13:44:04.134526,1,0,,52.3148329,13.663311,ask,2016-05-26 7:37:00.000000,male,56.0,D,male,car
39127433896179394777,52.3137388,13.6614246,,D,0:38,Prino,,2024-09-28 13:44:04.134526,1,0,,52.3183054,13.4987108,ask,2016-05-26 8:59:00.000000,male,56.0,D,,van
25049123973378704821,52.3883196,9.9970101,,D,1:31,Prino,,2024-09-28 13:44:04.134526,1,0,,4.5894228,51.9676154,ask,2016-05-26 14:28:00.000000,male,56.0,PL,female,car
24563454521540372281,4.5894228,51.9676154,,NL,0:27,Prino,,2024-09-28 13:44:04.134526,1,0,,2.9452765,51.2401858,ask,2016-05-26 20:03:00.000000,male,56.0,NL,female,car
63794156608344978232,51.0342443,3.6368795,,B,0:20,Prino,,2024-09-28 13:44:04.134526,1,0,,51.321477,5.2188103,ask,2016-06-01 7:52:00.000000,male,56.0,B,male,car
